"Index","ADS.DE","ADYEN.AS","AD.AS","AI.PA","AIR.PA","ALV.DE","ABI.BR","ASML.AS","CS.PA","BAS.DE","BAYN.DE","BBVA.MC","BNP.PA","BN.PA","DB1.DE","DHL.DE","DTE.DE","ENEL.MI","ENI.MI","EL.PA","RACE.MI","FLTR.L","RMS.PA","IBE.MC","ITX.MC","IFX.DE","INGA.AS","ISP.MI","KER.PA","OR.PA","MC.PA","MBG.DE","MUV2.DE","NOKIA.HE","NDA.FI.HE","RI.PA","HEIA.AS","SAF.PA","SGO.PA","SAN.PA","SAP.DE","SU.PA","SIE.DE","STLAM.MI","TTE.PA","UCG.MI","DG.PA","VOW3.DE","VNA.DE","WKL.AS"
"2019-01-02",173.853775024414,470.899993896484,17.0116195678711,69.5473709106445,78.6202163696289,123.479263305664,52.1750450134277,128.38948059082,12.6723175048828,39.8876342773438,49.2494850158691,3.19521903991699,26.6232776641846,48.570182800293,92.0754165649414,21.7664909362793,11.5083284378052,3.41965270042419,8.99469757080078,97.2791976928711,82.3944549560547,6469.52734375,456.385192871094,5.32854127883911,19.4455127716064,16.2208347320557,6.4356541633606,1.19299077987671,340.361145019531,180.206436157227,227.781341552734,24.1548728942871,142.65983581543,4.4056510925293,4.5792088508606,119.467552185059,67.9824600219727,97.9526519775391,24.0917682647705,57.2658233642578,78.3844985961914,50.5458374023438,71.2308883666992,8.2315502166748,31.6979522705078,7.6060996055603,57.4705696105957,95.1436614990234,28.6023139953613,45.4801368713379
"2019-01-03",173.42951965332,463.049987792969,17.0462379455566,68.269157409668,75.8553924560547,122.180953979492,52.8105506896973,123.046913146973,12.5671987533569,39.4277954101562,49.2009315490723,3.2037832736969,26.466609954834,48.6099662780762,91.2063827514648,21.3582000732422,11.5937480926514,3.42099833488464,9.03386116027832,96.3565216064453,81.5183181762695,6326.9619140625,443.389251708984,5.3376784324646,19.1680889129639,15.4606313705444,6.45493507385254,1.18986177444458,321.686920166016,178.039596557617,219.103530883789,23.9013137817383,141.789047241211,4.31940364837646,4.56441736221313,117.563865661621,67.2918548583984,95.7275314331055,23.8824920654297,56.7037963867188,75.9521408081055,49.1460571289062,69.3208465576172,8.13329029083252,31.426197052002,7.49868631362915,57.2775001525879,94.0962829589844,28.6811847686768,44.645149230957
"2019-01-04",180.123474121094,500,17.1885776519775,70.1700820922852,79.5075836181641,125.144462585449,54.9621925354004,124.877548217773,12.9620723724365,41.510196685791,52.5187644958496,3.32334280014038,27.7506084442139,49.3181457519531,93.4224472045898,22.1384887695312,11.683051109314,3.46808195114136,9.36023139953613,97.3670883178711,85.1371307373047,6484.2763671875,456.576324462891,5.37727308273315,19.8443012237549,15.987642288208,6.77375602722168,1.25106334686279,335.798217773438,180.56755065918,225.847930908203,25.1264038085938,144.515045166016,4.49013948440552,4.7727313041687,119.382957458496,68.8324737548828,99.6096649169922,24.585657119751,57.2202606201172,77.8710021972656,50.9725952148438,72.0370330810547,8.58921718597412,32.2109107971191,7.94546270370483,58.3876495361328,98.0902786254883,28.96799659729,45.4801368713379
"2019-01-07",178.850677490234,531.200012207031,17.2155075073242,69.7767868041992,78.0504379272461,124.128402709961,54.726146697998,127.997146606445,12.9041204452515,41.3196983337402,51.6852569580078,3.31169533729553,27.7097358703613,48.4110374450684,93.205192565918,22.3018054962158,11.698582649231,3.46673727035522,9.27798557281494,97.1913299560547,86.965576171875,6621.92578125,451.225067138672,5.41839122772217,20.0003528594971,16.5659618377686,6.79165983200073,1.27221488952637,334.953247070312,178.26530456543,225.443298339844,25.1744441986084,142.65983581543,4.58694744110107,4.73698472976685,117.310035705566,67.0793304443359,97.9526519775391,24.393123626709,56.0810241699219,78.0331497192383,50.7506828308105,71.0929183959961,8.65341281890869,32.1361770629883,8.15561962127686,58.0980453491211,98.2020111083984,29.0970630645752,45.6577949523926
"2019-01-08",183.187591552734,569.900024414062,17.377082824707,69.8751068115234,80.9367065429688,124.255424499512,55.8065071105957,127.137886047363,12.9526376724243,41.5299110412598,53.0204772949219,3.33978605270386,27.8493747711182,48.7929763793945,93.4224472045898,22.5830726623535,11.5432739257812,3.48153448104858,9.22054481506348,97.7185821533203,89.6511077880859,6695.666015625,458.583038330078,5.39859342575073,20.4338245391846,16.5239887237549,6.843994140625,1.2575089931488,346.867523193359,179.348724365234,232.502426147461,25.3559398651123,141.069686889648,4.62919044494629,4.77951049804688,117.352348327637,67.5397644042969,100.793228149414,24.8409690856934,56.5215263366699,79.2493362426758,51.1432991027832,71.3761444091797,8.75560474395752,32.068229675293,8.02174282073975,58.8381423950195,99.8498840332031,29.1400833129883,46.4394874572754
"2019-01-09",182.763320922852,570.599975585938,17.2308959960938,68.9246597290039,83.7669219970703,124.989250183105,55.1800804138184,131.695877075195,13.0361938476562,41.6021690368652,53.0771179199219,3.38500666618347,27.7744445800781,48.9839515686035,93.7700653076172,23.0095119476318,11.4695014953613,3.47346305847168,9.30539989471436,98.1579666137695,92.0890350341797,6626.84130859375,469.381072998047,5.34024286270142,20.6678943634033,16.9623870849609,6.76273775100708,1.25563156604767,354.979431152344,177.904190063477,235.2001953125,26.1112823486328,142.091949462891,4.68903541564941,4.7986159324646,116.971603393555,67.362678527832,102.213516235352,24.9790935516357,56.30126953125,80.3393707275391,51.3481521606445,71.6375961303711,9.01238918304443,32.496265411377,8.08089733123779,58.6450805664062,102.279792785645,28.96799659729,46.7059707641602
"2019-01-10",184.318969726562,552,17.3963203430176,68.1708450317383,83.7015380859375,125.962959289551,55.5795402526855,130.892593383789,13.145357131958,41.7138404846191,53.3117942810059,3.41481137275696,28.0741558074951,49.1430931091309,93.8569717407227,22.7282428741455,11.4772682189941,3.53130960464478,9.29626178741455,98.5094680786133,91.765251159668,6479.35986328125,468.138824462891,5.36980772018433,20.3818073272705,16.7245311737061,6.78339624404907,1.26470553874969,342.55810546875,178.897308349609,233.041931152344,26.3114585876465,143.984970092773,4.65911340713501,4.82018756866455,117.183128356934,68.2835235595703,99.9884033203125,24.778190612793,56.339241027832,80.573600769043,51.1432991027832,71.7247467041016,9.08313465118408,32.3400039672852,8.17897129058838,58.7898750305176,101.190528869629,28.7887382507324,46.7059707641602
"2019-01-11",185.733184814453,551,17.2501335144043,67.6792297363281,82.5526275634766,126.273422241211,57.6403961181641,131.490356445312,13.1777019500732,41.4050979614258,53.1661376953125,3.45043921470642,28.1797370910645,49.3977203369141,94.4653015136719,22.6647319793701,11.4423227310181,3.49767732620239,9.24926471710205,98.6412963867188,92.1461715698242,6420.36669921875,474.350036621094,5.37603235244751,20.3297920227051,16.8877658843994,6.76618146896362,1.25844764709473,342.980621337891,178.716735839844,232.277618408203,26.1059455871582,145.007232666016,4.63799095153809,4.80293083190918,117.14079284668,68.6199722290039,99.9410629272461,24.1838474273682,56.30126953125,80.1772155761719,50.2727088928223,70.8314590454102,9.30978870391846,31.786283493042,8.24435138702393,58.7094383239746,99.2773132324219,29.6133232116699,46.9902267456055
"2019-01-14",186.016006469727,547,17.2193546295166,67.1220474243164,83.9817657470703,126.456871032715,57.358959197998,129.734451293945,13.2599105834961,41.1291923522949,52.4782981872559,3.4178946018219,28.3500308990479,49.1192245483398,93.8135147094727,22.6012210845947,11.4190263748169,3.5044047832489,9.21662998199463,98.4655380249023,91.765251159668,6154.900390625,466.992156982422,5.35113477706909,20.1217231750488,16.7804946899414,6.80818557739258,1.24017465114594,336.051788330078,176.865921020508,226.342544555664,26.3034572601318,145.234375,4.60982942581177,4.81957197189331,115.533241271973,66.4772720336914,100.177780151367,24.0833969116211,55.3670921325684,79.3394012451172,49.9825096130371,70.7007369995117,9.26131343841553,31.9663219451904,8.08712482452393,58.7577018737793,100.63191986084,29.7423896789551,46.7237396240234
"2019-01-15",187.854507446289,563.400024414062,17.1654930114746,67.8758697509766,86.223518371582,126.470993041992,57.685791015625,130.313537597656,13.3003396987915,41.3853912353516,52.6158638000488,3.41857957839966,28.4011154174805,49.5409469604492,95.0301742553711,22.1566352844238,11.4034957885742,3.5111300945282,9.30148315429688,98.3776626586914,93.5936889648438,6105.73974609375,472.056671142578,5.38692378997803,20.2344264984131,16.9950351715088,6.83917236328125,1.22465538978577,336.136962890625,177.768753051758,225.533203125,26.3915309906006,144.93147277832,4.62038993835449,4.80108165740967,117.01390838623,67.7168426513672,102.260864257812,24.1168804168701,56.3468360900879,80.4474792480469,49.6752433776855,70.9549255371094,9.4578332901001,31.9221687316895,7.83182334899902,59.0955772399902,101.288276672363,29.8427734375,47.1501083374023
"2019-01-16",186.770278930664,574,17.1847324371338,68.1380615234375,86.4383544921875,127.28946685791,56.1333427429199,129.921264648438,13.5105800628662,41.2999877929688,52.6644248962402,3.50114059448242,29.3445262908936,48.9123420715332,97.2027969360352,22.7100982666016,11.3957319259644,3.50978493690491,9.32106590270996,98.3776626586914,94.526985168457,6130.31982421875,467.183227539062,5.38225507736206,20.0090217590332,17.0976390838623,7.08844518661499,1.27033746242523,338.438720703125,176.279098510742,223.869613647461,26.6103897094727,144.969360351562,4.55174350738525,4.84792137145996,116.083198547363,66.5126724243164,102.592262268066,24.2759284973145,56.4379806518555,80.6006240844727,49.9654350280762,70.8750457763672,9.56919479370117,31.9663219451904,8.28793907165527,59.385181427002,101.176551818848,29.771068572998,46.9013900756836
"2019-01-17",188.561599731445,588,17.2001247406006,68.1380615234375,85.7097778320312,127.17658996582,56.8596382141113,128.426864624023,13.5442724227905,41.3853912353516,51.9199333190918,3.4511239528656,28.2137928009033,49.2544975280762,98.1152954101562,22.7010250091553,11.3297252655029,3.52458238601685,9.28059673309326,98.5094680786133,94.7745742797852,6051.66259765625,473.681243896484,5.407151222229,20.2517681121826,16.7152042388916,6.96312046051025,1.26001214981079,338.864929199219,177.633361816406,221.711395263672,26.1219596862793,144.212142944336,4.59046745300293,4.85161924362183,116.971603393555,66.84912109375,102.450241088867,24.5228748321533,55.9822769165039,81.510498046875,49.9142265319824,71.1001815795898,9.52465057373047,31.8745975494385,8.23968315124512,59.8356704711914,99.7800445556641,29.8212604522705,47.2744750976562
"2019-01-18",192.332824707031,618.099975585938,17.35400390625,69.1868515014648,87.484504699707,129.829620361328,58.784309387207,133.451812744141,13.8542394638062,43.0933570861816,53.8135185241699,3.56280469894409,28.9290199279785,49.6125602722168,99.4623107910156,23.3815116882324,11.562686920166,3.57032179832458,9.53516292572021,98.4655380249023,94.7555313110352,6135.23583984375,478.172454833984,5.49584436416626,20.6592273712158,17.2282238006592,7.19862270355225,1.27565658092499,349.521057128906,180.386978149414,227.87126159668,27.1655540466309,147.771057128906,4.66791343688965,4.93297243118286,118.113815307617,67.1147613525391,104.201934814453,25.037691116333,55.3822860717773,83.8707733154297,51.4335021972656,73.0320129394531,9.66221332550049,32.4656944274902,8.30350780487061,60.6723136901855,101.707229614258,30.1224174499512,47.3988342285156
