96,75,17,88,74,19
96,75,17,74,19,52
96,17,34,74,40,58
96,34,17,88,74,40
96,34,17,88,74,58
96,34,17,88,74,15
96,17,34,88,74,40
96,17,34,88,74,69
96,17,34,88,74,69
96,17,34,88,74,15
96,17,34,88,74,69
96,17,34,26,74,88
96,17,88,34,26,74
96,17,34,88,15,69
96,17,34,15,26,88
96,17,34,15,88,26
96,17,34,40,37,15
